 беги,Антуан де Сент-Экзюпери,Фантастика,1741,66,63,Твердый,Наследство,02.08.2018,22.09.2013,Замечательная книга
Человек-невидимка,Владимир Богомолов,Фантастика,1874,82,86,Мягкий,Покупка,22.09.2009,09.05.2012,Сложная для понимания книга
 вещай с горы,Иван Тургенев,Роман,1699,17,62,Мягкий,Покупка,25.12.2002,01.06.2010,Ужасная книга
Возлюбленная,Илья Ильф,Рассказ,1939,29,85,Мягкий,Наследство,11.02.2017,25.12.2019,Хорошая книга
 колдунья и платяной шкаф,Николай Лесков,Фантастика,1536,15,71,Твердый,Подарок,03.06.2003,12.06.2004,Неплохя книга
Красная книжица,Евгений Шварц,Психология,1673,94,99,Твердый,Подарок,26.01.2005,24.01.2011,Хорошая книга
Лорд Джим,Юрий Поляков,Драма,1682,85,52,Мягкий,Наследство,11.09.2019,08.02.2006,Неплохя книга
Кролик,Пауло Коэльо,Психология,1591,56,15,Твердый,Наследство,04.01.2017,30.04.2002,Неплохя книга
Общая теория занятости,Александр Пушкин,Стихотворения,1411,64,20,Твердый,Наследство,13.08.2013,28.12.2007,Замечательная книга
Анна Каренина,Федор Достоевский,Роман,1958,98,33,Мягкий,Покупка,08.09.2000,15.07.2017,Замечательная книга
Пригоршня праха,Герберт Уэллс,Психология,1417,96,64,Мягкий,Наследство,17.11.2017,19.02.2000,Неплохя книга
Темные начала,Станислав Лем,Роман,1845,75,50,Твердый,Покупка,16.02.2011,17.01.2021,Замечательная книга
Широкое Саргассово море,Николай Гоголь,Стихотворения,1825,10,56,Твердый,Подарок,25.05.2006,12.08.2004,Сложная для понимания книга
Путешествие в Индию,Братья Вайнеры,Фантастика,1518,17,59,Твердый,Покупка,15.06.2012,21.09.2005,Неплохя книга
Иди,Теодор Драйзер,Комедия,1719,42,56,Мягкий,Подарок,28.09.2019,28.05.2021,Замечательная книга
Со всем этим покончено,Антуан де Сент-Экзюпери,Учебник,1949,85,74,Твердый,Подарок,02.02.2014,17.11.2010,Хорошая книга
Сердце,Братья Вайнеры,Комедия,1668,30,78,Мягкий,Покупка,17.03.2015,20.03.2009,Замечательная книга
Лев,Антон Макаренко,Рассказ,1688,68,15,Мягкий,Наследство,23.08.2016,09.02.2008,Ужасная книга
Над кукушкиным гнездом,Джером Д. Сэлинджер,Драма,1442,87,15,Твердый,Подарок,28.08.1999,30.04.2012,Хорошая книга
Многообразие религиозного опыта,Борис Васильев,Учебник,1465,66,34,Мягкий,Подарок,31.05.2009,24.10.2019,Замечательная книга
Заводной апельсин,Антон Чехов,Комедия,1482,57,24,Мягкий,Покупка,22.06.2007,12.02.2021,Сложная для понимания книга
Илиада и Одиссея,Стендаль,Комедия,1808,14,82,Твердый,Покупка,17.02.2019,03.03.2018,Хорошая книга
Ночь,Антон Чехов,Учебник,1900,14,97,Мягкий,Покупка,02.04.1997,17.09.2008,Неплохя книга
Приключения Гекльберри Финна,Джордж Оруэлл,Повесть,1959,76,46,Мягкий,Подарок,06.08.2001,01.01.1995,Ужасная книга
Темные начала,Пауло Коэльо,Роман,1879,64,68,Твердый,Покупка,12.12.1995,24.09.2014,Замечательная книга
Хладнокровное убийство,Мария Семенова,Научная лит-ра,1858,48,38,Мягкий,Подарок,09.12.2010,26.04.2014,Неплохя книга
Ночь,Джером Д. Сэлинджер,Рассказ,1875,17,45,Твердый,Наследство,07.09.2019,15.06.2006,Неплохя книга
Путешествия Гулливера,Аркадий Гайдар,Стихотворения,2015,40,43,Твердый,Подарок,17.09.2016,11.07.2009,Сложная для понимания книга
Потерянный рай,Иван Тургенев,Комедия,1757,68,44,Твердый,Наследство,03.04.2005,20.07.2006,Неплохя книга
Паутина Шарлотты,Николай Носов,Комедия,1778,45,70,Твердый,Подарок,12.09.2000,09.02.1997,Сложная для понимания книга
Над кукушкиным гнездом,Иван Шмелёв,Драма,1787,27,57,Мягкий,Покупка,23.08.2015,19.11.1995,Хорошая книга
Путешествия Гулливера,Василь Быков,Повесть,1831,22,79,Твердый,Наследство,12.05.2011,19.09.2002,Замечательная книга
Сердце,Иван Ефремов,Психология,1780,59,23,Мягкий,Покупка,16.01.2019,14.11.2001,Сложная для понимания книга
Мальтийский сокол,Франц Кафка,Рассказ,1977,76,64,Твердый,Наследство,03.08.2011,28.06.2000,Замечательная книга
В поисках утраченного времени,Александр Блок,Психология,1771,16,57,Твердый,Наследство,29.01.1995,23.08.2017,Замечательная книга
История,Эрнест Хемингуэй,Научная лит-ра,1961,18,13,Твердый,Наследство,30.10.2011,17.04.2019,Сложная для понимания книга
Человек-невидимка,Евгений Замятин,Научная лит-ра,1706,91,62,Твердый,Наследство,09.02.2009,04.10.1998,Хорошая книга
Лорд Джим,Николай Гоголь,Психология,2006,88,36,Твердый,Покупка,11.05.2017,20.03.2010,Неплохя книга
